Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPVs;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE
"Aquisição de Luvas de Nitrilo (tamanhos S, M e L), à empresa JMV, no âmbito do COVID-19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33698000-9, Produtos para fins clínicos";"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"JMV PRODUTOS HOSPITALARES, LDA (501887148)";"195.000,00 €";25-06-2020;09-06-2020;20 dias;"Portugal, Lisboa, Amadora";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ADU Nº 2358520 - LUVAS DE VINIL S/ PÓ - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Raclac, S.A. (507992822)";"4.940,00 €";25-06-2020;16-04-2020;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ADU Nº 2312420 - FATOS DE PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";Textil do Marco SA (501534008);"188.000,00 €";25-06-2020;02-04-2020;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ADU Nº 2389920 - BATAS DE ISOLAMENTO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";Textil do Marco SA (501534008);"150.000,00 €";25-06-2020;16-04-2020;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ADU Nº 2312520 - AQUISIÇÃO DE FILTRO VENTILADOR BIPAP (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Fisher & Paykel Healthcare, S.A.S. (FR31417626587)";"3.770,20 €";25-06-2020;27-03-2020;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
COMPRA URGENTE SOL ALCOOLICA - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33600000-6, Produtos farmacêuticos";"Instituto Português de Oncologia de Coimbra Francisco Gentil, E. P. E. (506361438)";"Dr. Schumacher Iberia - Produtos de Higiene, Lda. (510794653)";"810,00 €";25-06-2020;16-03-2020;291 dias;"Portugal, Coimbra, Coimbra";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ADU Nº 2361320 - RESPIRADOR DE PARTICULAS P2 - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) (508592909)";"9.500,00 €";25-06-2020;17-04-2020;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ADU Nº 2381020 - BATAS DE ISOLAMENTO IMPERMEAVEIS - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Raclac, S.A. (507992822)";"9.900,00 €";25-06-2020;24-04-2020;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 23 (vinte e três) máquinas lavadoras de alta pressão e 23 (vinte e três) aspiradores, para limpeza e higienização de veículos - COVID19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"42924740-8, Aparelhos de limpeza a alta pressão";Polícia de Segurança Pública (600006662);"Chave Vertical-Unipessoal, _Lda. (509514502)";"68.195,00 €";25-06-2020;24-06-2020;8 dias;Portugal;"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;03-07-2020;"68.195,00 €";Nada a salientar;Nada a salientar;;Não aplicável.;Não aplicável.;false;;false;
209G000647 - OB Execução de divisórias - Covid 19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45421141-4, Instalação de divisórias";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Tojalense - Trabalhos em Construção Civil, Unipessoal, Lda (505569400)";"5.550,00 €";25-06-2020;22-04-2020;7 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Ventiladores Lyra X2 e 1 ventilador Acutronic Fabian com HFO alta frequência, no âmbito Covid 19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"PULMOCOR - EQUIPAMENTO MEDICO, LDA (501402578)";"80.720,00 €";25-06-2020;28-04-2020;20 dias;"Portugal, Braga, Guimarães";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
209G001063 - Empreitada para execução da obra de instalação de ventiladores de extração e isolamento acústico na Pneumologia Piso 8 para fazer face ao Covid-19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45323000-7, Obras de isolamento acústico";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";CE GONÇALVES LDA (508657520);"3.340,00 €";25-06-2020;25-06-2020;4 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 20 000 mil unidades de máscaras reutilizáveis, de nível 3, no âmbito das medidas do Plano Municipal de combate à pandemia do COVID-19/ Coronavírus do Município de Vila Nova de Gaia.";Ajuste Direto Regime Geral;Aquisição de bens móveis;"35121000-8, Equipamento de segurança e protecção";Município de Vila Nova de Gaia (505335018);"Barcelvil - Sacos de Desporto, Lda.  (513411941)";"35.000,00 €";25-06-2020;22-06-2020;30 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AD 1890-2020 Ampliação de área de apoio UCIP - Covid 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44000000-0, Estruturas e materiais de construção; produtos auxiliares de construção (excepto aparelhos eléctricos)";"Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496)";"TOGAMIL, CONSTRUÇÕES LDA (502293934)";"81.201,22 €";25-06-2020;19-05-2020;236 dias;"Portugal, Vila Real, Vila Real";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Fornecimento de Batas à Unidade Local de Saúde do Norte Alentejano, EPE, para combate à COVID-19";Concurso público;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Unidade Local de Saúde do Norte Alentejano, E. P. E. (508094461)";"OASIPOR - IMPORT. E EXPORT., SA (502260750)";"8.850,00 €";25-06-2020;19-06-2020;120 dias;"Portugal, Portalegre";Artigo 155.º do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1171084;false;
4000016/2020 Luvas de nitrilo e cobre sapatos (COVID19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998)";"SORISA, S.A. (500990441)";"19.320,00 €";25-06-2020;26-05-2020;30 dias;"Portugal, Setúbal, Barreiro";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";Cumprimento não integral do contrato (Resolução do Contrato);31-12-2020;"6.091,90 €";não fornecimento do concorrente;não fornecimento do concorrente;;Não aplicável.;Não aplicável.;false;http://www.chbm.min-saude.pt.;false;
Ventiladores (Lyra X2) para suprir necessidades urgentes no contexto do surto epidemiológico COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"PULMOCOR - EQUIPAMENTO MEDICO, LDA (501402578)";"150.000,00 €";25-06-2020;25-06-2020;20 dias;"Portugal, Braga, Guimarães";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
1 Ventilador ( Trilogy EVO Philips) para suprir necessidades urgentes no contexto do surto epidemiológico COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"TEPREL - Equipamentos Médicos, S.A. (502262184)";"8.000,00 €";25-06-2020;26-03-2020;20 dias;"Portugal, Braga, Guimarães";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AD 1889-2020 Instalação de oito boxes com pressão negativa no SMI - Covid 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496)";"Biopulse, Lda (508369231)";"36.144,60 €";25-06-2020;19-05-2020;236 dias;"Portugal, Vila Real, Vila Real";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"209G001023 - OB FMT Sistema de Incêndio, para Ucir - Covid 19";Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45316200-7, Instalação de equipamento de sinalização";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Paulo Jesus Costa Unipessoal,Lda. (510167780)";"2.775,95 €";25-06-2020;25-06-2020;20 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AD 1832-2020 Instalação de tomadas de rede UCI de Vila Real - Covid 19;Ajuste Direto Regime Geral;Aquisição de serviços;"50000000-5, Serviços de reparação e manutenção";"Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496)";"CATSEVEN, LDA (515734047)";"39.106,65 €";25-06-2020;07-05-2020;238 dias;"Portugal, Vila Real, Vila Real";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AD 1542-2020 Kits de câmaras de monitorização UIDI (Covid 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496)";"Konica Minolta, Lda (502120070)";"24.460,80 €";25-06-2020;28-04-2020;247 dias;"Portugal, Vila Real, Vila Real";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"EXECUÇÃO DE DIVERSOS TRABALHOS DE CONSTRUÇÃO CIVIL NO PISO 1 DO EDIFÍCIO 1 DO HSFX, NO ÂMBITO DA PANDEMIA DO COVID-19";Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45300000-0, Instalações em edifícios";"Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319)";"SOCODEFIL - SOCIEDADE DE CONSTRUÇÕES MANUEL DELGADO & FILHOS, LDA (500742219)";"35.012,50 €";24-06-2020;24-06-2020;10 dias;Portugal;"Artigo 19.º, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1154841;false;
serviços de colheita e rastreio de casos suspeitos do coronavírus - COVID19;Ajuste Direto Regime Geral;Aquisição de serviços;"85148000-8, Serviços de análises clínicas";Município de Cabeceiras de Basto (505330334);"Centro de Medicina Laboratorial Germano de Sousa - Porto, Lda (502541253)";"19.349,00 €";24-06-2020;25-05-2020;60 dias;Portugal;"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1158968;false;
Empreitada PNA – Melhoramentos das condições de higienização de diversos compartimentos no âmbito do COVID-19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45454000-4, Obras de reestruturação";Direção-Geral do Património Cultural (600084914);Carlos Miguel João (195247299);"21.800,00 €";24-06-2020;19-06-2020;15 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
202G003878 - Material de proteção individual (EPI) – COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Universitário de Lisboa Norte, EPE (508481287)";"Raclac, S.A. (507992822)";"21.026,00 €";24-06-2020;28-04-2020;2 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Prestação de Serviços de Limpeza e Higienizarão Extraordinários  - Contingência COVID 19;Ajuste Direto Regime Geral;Aquisição de serviços;"90911000-6, Serviços de limpeza de alojamentos, edifícios e janelas";Serviços Intermunicipalizados de Águas e Resíduos dos Municípios de Loures e Odivelas (680009671);"Interlimpe, SA (502611057)";"9.345,72 €";24-06-2020;22-06-2020;90 dias;"Portugal, Lisboa, Loures";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;23-09-2020;"9.345,72 €";Encontra-se em conformidade com o procedimento;;;Não aplicável.;Não aplicável.;false;;false;
209G001061 - Empreitada para execução da obra de fornecimento e montagem de vidro e fechadura para fazer face ao Covid-19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45113000-2, Obras no local";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";Francisco J. V. Marques (128779799);"787,00 €";24-06-2020;24-06-2020;4 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
209G000943 - Empreitada para execução da obra de trabalhos de serralharia para fazer face ao Covid-19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45113000-2, Obras no local";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";Francisco J. V. Marques (128779799);"2.537,00 €";24-06-2020;24-06-2020;4 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
209G001026 - Empreitada para execução da obra de fornecimento e montagem de câmaras de vigilância na UCIR para fazer face ao Covid-19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45113000-2, Obras no local";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Paulo Jesus Costa Unipessoal,Lda. (510167780)";"1.259,06 €";24-06-2020;24-06-2020;7 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Empreitada de obras de Remodelação dos quartos na Pneumologia para instalação de wc's no âmbito do COVID-19 ;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45000000-7, Construção";"Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319)";"Gresgest, Engenharia e Construção, Unipessoal, Lda. (513627073)";"44.488,00 €";24-06-2020;24-06-2020;21 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 495.000 máscaras cirúrgicas de proteção individual para distribuir pelos Serviços Centrais e Externos do IRN, IP no âmbito do “Plano de Contingência-Covid 19 ";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Instituto dos Registos e do Notariado, I. P. (508184258)";Almapapel Comercio de Produtos de Higiene Lda (506845494);"198.000,00 €";23-06-2020;17-06-2020;21 dias;Portugal;"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 8275 embalagens de 100 Unidades de luvas de Nitrilo para distribuir pelos Serviços Centrais e Externos do IRN, no âmbito do Plano de Contingência - Covid19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Instituto dos Registos e do Notariado, I. P. (508184258)";Almapapel Comercio de Produtos de Higiene Lda (506845494);"60.000,00 €";23-06-2020;17-06-2020;21 dias;Portugal;"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MÁSCARAS CIRURGICAS - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"18444000-3, Artigos de protecção para a cabeça";Serviços Intermunicipalizados de Águas e Resíduos dos Municípios de Loures e Odivelas (680009671);"Vértice Léguas, Lda. (510518958)";"25.000,00 €";23-06-2020;20-05-2020;5 dias;"Portugal, Lisboa, Loures";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 300 000 mil unidades de máscaras faciais de tecido, reutilizáveis, no âmbito das medidas do Plano Municipal de combate à pandemia do COVID-19/ Coronavírus do Município de Vila Nova de Gaia,";Ajuste Direto Regime Geral;Aquisição de bens móveis;"35121000-8, Equipamento de segurança e protecção";Município de Vila Nova de Gaia (505335018);"Tamanho & Tantos, Lda (513644458)";"495.000,00 €";23-06-2020;04-06-2020;45 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;23-06-2020;"495.000,00 €";Prazo integral. ;;;Não aplicável.;Não aplicável.;false;;false;
